-1667.8	2.0053e-06	0.35174
-1661.3	1.413e-06	0.50785
-1654.8	1.1625e-06	0.34478
-1648.3	1.269e-06	0.24573
-1641.8	1.0262e-06	0.24723
-1635.2	1.6028e-06	0.18572
-1628.7	1.1825e-06	0.21282
-1622.2	1.7278e-06	0.56268
-1615.7	1.226e-06	0.4576
-1609.2	8.2931e-07	0.61429
-1602.7	1.9599e-06	0.39755
-1596.2	2.7688e-06	1.0067
-1589.6	1.2229e-06	1.3571
-1583.1	8.142e-07	0.56484
-1576.6	1.7318e-07	0.17486
-1570.1	9.6045e-07	0.37942
-1563.6	4.2681e-06	-0.20091
-1557.1	6.0725e-06	0.27536
-1550.5	3.8328e-06	0.13446
-1544	1.5126e-05	-0.19327
-1537.5	3.0835e-05	0.29698
-1531	5.9991e-05	0.5968
-1524.5	4.7095e-05	1.2015
-1518	4.9727e-05	1.5238
-1511.5	1.1625e-05	0.76162
-1504.9	7.897e-06	-0.34096
-1498.4	7.2669e-06	1.0755
-1491.9	3.9357e-05	0.34771
-1485.4	9.2585e-05	-0.063075
-1478.9	0.00014993	-0.33619
-1472.4	0.00013653	-0.64425
-1465.9	0.00016672	-0.69671
-1459.3	0.00016715	-0.93415
-1452.8	0.00018469	-0.68579
-1446.3	0.00019054	-0.71511
-1439.8	0.00018047	-0.62617
-1433.3	0.00024745	-0.56952
-1426.8	0.0002361	-0.44817
-1420.2	0.00024734	-0.42059
-1413.7	0.00029289	-0.33887
-1407.2	0.00029141	-0.22631
-1400.7	0.00031402	-0.1284
-1394.2	0.00032891	-0.039544
-1387.7	0.00035325	0.05393
-1381.2	0.00038159	0.1433
-1374.6	0.00041287	0.24553
-1368.1	0.00044835	0.3328
-1361.6	0.00049836	0.40796
-1355.1	0.00054732	0.51297
-1348.6	0.00058948	0.58904
-1342.1	0.00064689	0.65424
-1335.6	0.00071938	0.71447
-1329	0.00079871	0.77786
-1322.5	0.0008631	0.85289
-1316	0.00090027	0.91165
-1309.5	0.00093852	0.96208
-1303	0.00097936	1.0073
-1296.5	0.001011	1.0395
-1290	0.0010148	1.0844
-1283.4	0.0010127	1.1159
-1276.9	0.0010244	1.1482
-1270.4	0.00098944	1.168
-1263.9	0.00097723	1.174
-1257.4	0.00094452	1.193
-1250.9	0.00092089	1.2095
-1244.3	0.00087053	1.2555
-1237.8	0.00077863	1.2652
-1231.3	0.00072703	1.2797
-1224.8	0.0006442	1.3182
-1218.3	0.00057987	1.3414
-1211.8	0.00044024	1.4191
-1205.3	0.00031678	1.422
-1198.7	0.0002796	1.2997
-1192.2	0.00021418	1.2029
-1185.7	0.00015886	1.2838
-1179.2	0.00016646	1.3288
-1172.7	0.00015628	1.1963
-1166.2	0.0001085	1.0886
-1159.7	4.0926e-05	0.77948
-1153.1	3.7364e-05	0.51796
-1146.6	2.857e-05	-0.18226
-1140.1	1.9836e-05	0.38487
-1133.6	9.9914e-06	0.20207
-1127.1	1.6034e-06	-0.16055
-1120.6	1.2901e-05	0.46491
-1114	6.3561e-06	1.1046
-1107.5	1.9237e-06	1.0095
-1101	1.333e-05	0.72775
-1094.5	4.9211e-06	0.39272
-1088	1.9385e-05	0.41321
-1081.5	2.5199e-05	0.34189
-1075	3.9025e-05	0.2795
-1068.4	4.5377e-05	0.45418
-1061.9	5.7172e-05	0.15964
-1055.4	9.0311e-05	0.60527
-1048.9	0.00011506	0.86528
-1042.4	3.1157e-05	0.5656
-1035.9	9.7735e-06	0.73345
-1029.4	4.3095e-05	1.3242
-1022.8	2.7328e-05	0.39167
-1016.3	2.2116e-05	-0.3285
-1009.8	9.14e-06	-1.2243
-1003.3	4.6554e-05	3.0654
-996.78	0.00014059	-2.9745
-990.26	0.00033826	3.0861
-983.75	0.00026289	-3.0448
-977.24	0.00028764	-3.1342
-970.72	0.00031792	2.9737
-964.21	0.00039474	3.1229
-957.69	0.00038543	3.0126
-951.18	0.00043775	2.936
-944.66	0.00051296	2.9065
-938.15	0.00060711	2.7911
-931.63	0.00070691	2.7661
-925.12	0.00086982	2.694
-918.6	0.0010052	2.666
-912.09	0.001111	2.6241
-905.57	0.0013181	2.5599
-899.06	0.0014521	2.5326
-892.54	0.0016061	2.4923
-886.03	0.0017518	2.4377
-879.51	0.0018973	2.3901
-873	0.0020686	2.3437
-866.48	0.0021724	2.2903
-859.97	0.0023599	2.2364
-853.45	0.0025391	2.19
-846.94	0.0026337	2.1374
-840.42	0.0028079	2.084
-833.91	0.0029469	2.0289
-827.39	0.0031038	1.9793
-820.88	0.0032175	1.9297
-814.36	0.0033234	1.867
-807.85	0.0034901	1.8216
-801.33	0.0035658	1.7633
-794.82	0.0037159	1.7055
-788.3	0.0038275	1.652
-781.79	0.0039755	1.5912
-775.27	0.0041033	1.5415
-768.76	0.004237	1.4766
-762.24	0.0044283	1.423
-755.73	0.004552	1.3682
-749.21	0.0047676	1.3072
-742.7	0.0049362	1.2554
-736.18	0.0051362	1.1932
-729.67	0.0053784	1.1411
-723.15	0.00557	1.0843
-716.64	0.0058885	1.0264
-710.12	0.0061145	0.97414
-703.61	0.0064111	0.91457
-697.09	0.0067495	0.86458
-690.58	0.007039	0.80862
-684.06	0.0074409	0.75526
-677.55	0.007783	0.70438
-671.03	0.0081726	0.64975
-664.52	0.0086301	0.60387
-658	0.0089693	0.55058
-651.49	0.0094999	0.50317
-644.98	0.0099247	0.4565
-638.46	0.010437	0.40796
-631.95	0.01094	0.36568
-625.43	0.011399	0.31806
-618.92	0.012044	0.27834
-612.4	0.012522	0.2387
-605.89	0.013089	0.19651
-599.37	0.013631	0.16212
-592.86	0.014169	0.12461
-586.34	0.01477	0.0951
-579.83	0.015214	0.061854
-573.31	0.015772	0.033314
-566.8	0.016239	0.010875
-560.28	0.016662	-0.012174
-553.77	0.016971	-0.029762
-547.25	0.017293	-0.047857
-540.74	0.017449	-0.055406
-534.22	0.017509	-0.063776
-527.71	0.017337	-0.067458
-521.19	0.017124	-0.067589
-514.68	0.016721	-0.063967
-508.16	0.016103	-0.050961
-501.65	0.015208	-0.039085
-495.13	0.014271	-0.018714
-488.62	0.013108	0.0073408
-482.1	0.011845	0.039025
-475.59	0.010426	0.08509
-469.07	0.0089534	0.13702
-462.56	0.0075161	0.20442
-456.04	0.0060788	0.29103
