-1667.814	0.000133246	0
-1661.3	7.47E-05	0
-1654.785	6.14E-06	0
-1648.27	3.15E-06	0
-1641.755	2.70E-06	0
-1635.24	1.24E-05	0
-1628.725	8.44E-06	0
-1622.21	2.78E-06	0
-1615.695	1.36E-06	0
-1609.18	2.07E-06	0
-1602.665	2.05E-06	0
-1596.151	3.18E-06	0
-1589.636	3.07E-06	0
-1583.121	2.73E-06	0
-1576.606	3.00E-06	0
-1570.091	3.97E-06	0
-1563.576	3.03E-06	0
-1557.061	2.12E-06	0
-1550.546	3.11E-06	0
-1544.031	4.62E-06	0
-1537.516	3.97E-06	0
-1531.002	3.98E-06	0
-1524.487	6.91E-06	0
-1517.972	1.09E-05	0
-1511.457	1.36E-05	0
-1504.942	1.80E-05	0
-1498.427	2.59E-05	0
-1491.912	3.54E-05	0
-1485.397	4.50E-05	0
-1478.882	5.67E-05	0
-1472.367	7.13E-05	0
-1465.853	8.73E-05	0
-1459.338	0.000104139	4.768014
-1452.823	0.000122575	4.842204
-1446.308	0.00014155	4.882121
-1439.793	0.000160579	4.925574
-1433.278	0.000180726	4.99826
-1426.763	0.000201152	5.070913
-1420.248	0.000218742	5.123399
-1413.733	0.000235045	5.181055
-1407.218	0.000253941	5.262223
-1400.704	0.00027297	5.345972
-1394.189	0.000287018	5.417695
-1387.674	0.000300625	5.49515
-1381.159	0.000321139	5.590254
-1374.644	0.000344236	5.68721
-1368.129	0.000362646	5.775902
-1361.614	0.000383954	5.866889
-1355.099	0.000418256	5.965101
-1348.584	0.000458168	6.060181
-1342.069	0.000493346	6.147316
-1335.555	0.000533229	6.231458
-1329.04	0.000588965	6.313542
-1322.525	0.00064911	6.389562
-1316.01	0.000699903	6.459123
-1309.495	0.000751569	6.523945
-1302.98	0.000815279	6.583595
-1296.465	0.00087653	6.637987
-1289.95	0.000919835	6.688604
-1283.435	0.000956171	6.735223
-1276.92	0.000996708	6.776575
-1270.406	0.001026454	6.814094
-1263.891	0.001031148	6.849899
-1257.376	0.001023132	6.882745
-1250.861	0.00101418	6.910807
-1244.346	0.00099177	6.936176
-1237.831	0.000945444	6.961389
-1231.316	0.000888721	6.984646
-1224.801	0.000833458	7.003609
-1218.286	0.000770526	7.020788
-1211.771	0.000693202	7.039225
-1205.257	0.00061385	7.056624
-1198.742	0.000542146	7.069947
-1192.227	0.000471189	7.082334
-1185.712	0.000396361	7.097915
-1179.197	0.000326656	7.11391
-1172.682	0.000268124	7.12617
-1166.167	0.000215347	7.13917
-1159.652	0.000165019	7.159791
-1153.137	0.000122296	7.185165
-1146.622	8.97E-05	0
-1140.108	6.32E-05	0
-1133.593	4.08E-05	0
-1127.078	2.44E-05	0
-1120.563	1.42E-05	0
-1114.048	7.69E-06	0
-1107.533	4.25E-06	0
-1101.018	3.91E-06	0
-1094.503	5.42E-06	0
-1087.988	8.18E-06	0
-1081.473	1.27E-05	0
-1074.959	1.79E-05	0
-1068.444	2.23E-05	0
-1061.929	2.65E-05	0
-1055.414	3.21E-05	0
-1048.899	3.77E-05	0
-1042.384	4.16E-05	0
-1035.869	4.55E-05	0
-1029.354	5.15E-05	0
-1022.839	5.81E-05	0
-1016.324	6.37E-05	0
-1009.81	7.05E-05	0
-1003.295	8.06E-05	0
-996.7797	9.27E-05	0
-990.2648	0.000105407	9.184901
-983.7499	0.000121115	9.125478
-977.235	0.000142369	9.075118
-970.7201	0.000168047	9.025105
-964.2052	0.000197131	8.968007
-957.6903	0.000232462	8.91238
-951.1754	0.000276765	8.86507
-944.6605	0.000329243	8.818371
-938.1456	0.000389376	8.766406
-931.6307	0.000459892	8.715831
-925.1158	0.000542814	8.671548
-918.6009	0.000637192	8.627576
-912.086	0.00074256	8.579485
-905.5711	0.000860084	8.532113
-899.0562	0.00098936	8.488975
-892.5413	0.001128777	8.445633
-886.0264	0.001277835	8.398775
-879.5115	0.001435072	8.351963
-872.9966	0.001596876	8.307857
-866.4817	0.001762015	8.263202
-859.9668	0.00193136	8.215511
-853.4519	0.002101157	8.167483
-846.937	0.002265377	8.121167
-840.4221	0.002425461	8.074086
-833.9072	0.002585789	8.024327
-827.3923	0.002741421	7.973967
-820.8774	0.002885221	7.924588
-814.3625	0.003023021	7.874329
-807.8476	0.003163663	7.821827
-801.3327	0.003301138	7.768753
-794.8178	0.003427017	7.716345
-788.3029	0.003550703	7.663305
-781.788	0.003684021	7.608779
-775.2731	0.003818717	7.554012
-768.7582	0.00394435	7.499798
-762.2433	0.00407289	7.445246
-755.7284	0.004218339	7.389875
-749.2135	0.004370615	7.334449
-742.6986	0.004518117	7.279323
-736.1837	0.004675284	7.224023
-729.6688	0.004857862	7.168478
-723.1539	0.005054187	7.113067
-716.639	0.005251346	7.057805
-710.1241	0.005464611	7.002646
-703.6092	0.005709624	6.947882
-697.0943	0.005972461	6.893541
-690.5794	0.006238519	6.839344
-684.0645	0.006522787	6.785547
-677.5496	0.006840285	6.732662
-671.0347	0.007176346	6.680416
-664.5198	0.007516671	6.62834
-658.0049	0.007876396	6.576972
