-1667.8	9.6999e-05	0
-1661.3	8.8802e-05	0
-1654.8	3.2332e-05	0
-1648.3	7.7585e-06	0
-1641.8	8.5939e-06	0
-1635.2	7.7758e-06	0
-1628.7	5.7924e-06	0
-1622.2	1.3358e-06	0
-1615.7	2.3119e-06	0
-1609.2	3.1329e-06	0
-1602.7	3.221e-06	0
-1596.2	1.294e-06	0
-1589.6	1.8288e-06	0
-1583.1	2.3991e-06	0
-1576.6	2.1472e-06	0
-1570.1	9.4537e-07	0
-1563.6	9.262e-07	0
-1557.1	1.1184e-06	0
-1550.5	9.3242e-07	0
-1544	3.5397e-07	0
-1537.5	2.4151e-07	0
-1531	3.6205e-07	0
-1524.5	4.8057e-07	0
-1518	5.2574e-07	0
-1511.5	8.9907e-07	0
-1504.9	1.9152e-06	0
-1498.4	3.0191e-06	0
-1491.9	3.6274e-06	0
-1485.4	4.776e-06	0
-1478.9	7.024e-06	0
-1472.4	9.6162e-06	0
-1465.9	1.1585e-05	0
-1459.3	1.3419e-05	0
-1452.8	1.6712e-05	0
-1446.3	2.0894e-05	0
-1439.8	2.384e-05	0
-1433.3	2.6097e-05	0
-1426.8	2.9963e-05	0
-1420.2	3.4487e-05	0
-1413.7	3.7655e-05	0
-1407.2	3.9755e-05	0
-1400.7	4.2746e-05	0
-1394.2	4.5478e-05	0
-1387.7	4.6243e-05	0
-1381.2	4.606e-05	0
-1374.6	4.6619e-05	0
-1368.1	4.5999e-05	0
-1361.6	4.2129e-05	0
-1355.1	3.7826e-05	0
-1348.6	3.532e-05	0
-1342.1	3.1309e-05	0
-1335.6	2.4008e-05	0
-1329	1.7596e-05	0
-1322.5	1.4264e-05	0
-1316	9.985e-06	0
-1309.5	4.0209e-06	0
-1303	1.1314e-06	0
-1296.5	1.5008e-06	0
-1290	3.8468e-06	0
-1283.4	5.2551e-06	0
-1276.9	6.2963e-06	0
-1270.4	1.6641e-05	0
-1263.9	4.8275e-05	0
-1257.4	6.9497e-05	0
-1250.9	3.2985e-05	0
-1244.3	0.00010706	0
-1237.8	8.2646e-05	0
-1231.3	0.0001171	0
-1224.8	0.00017083	0
-1218.3	0.00019298	0
-1211.8	0.00023439	0
-1205.3	0.00029143	0
-1198.7	0.00034117	0
-1192.2	0.00038895	0
-1185.7	0.00045424	0
-1179.2	0.00053456	0
-1172.7	0.00061174	0
-1166.2	0.00069056	0
-1159.7	0.00079161	0
-1153.1	0.00091088	0
-1146.6	0.0010266	0
-1140.1	0.0011453	0
-1133.6	0.0012921	0
-1127.1	0.0014609	0
-1120.6	0.0016279	0
-1114	0.0017955	0
-1107.5	0.0019879	0
-1101	0.002209	0
-1094.5	0.0024231	0
-1088	0.0026309	0
-1081.5	0.0028669	0
-1075	0.0031135	0
-1068.4	0.0033401	0
-1061.9	0.0035579	0
-1055.4	0.0037858	0
-1048.9	0.0040051	0
-1042.4	0.0041906	0
-1035.9	0.0043512	0
-1029.4	0.0045038	0
-1022.8	0.0046311	0
-1016.3	0.0047128	0
-1009.8	0.004761	0
-1003.3	0.0047911	0
-996.78	0.0047892	0
-990.26	0.0047427	0
-983.75	0.004667	0
-977.24	0.0045771	0
-970.72	0.0044595	0
-964.21	0.0043063	0
-957.69	0.0041431	0
-951.18	0.0039743	0
-944.66	0.0037908	0
