-495.132	0.04	0				
-488.618	0.056	0				
-482.103	0.065	0				
-475.588	0.066	0				
-469.073	0.067	0				
-462.558	0.068	0				
-456.043	0.063	0				
-449.528	0.05	0				
-443.013	0.037	0.001				
-436.498	0.022	0.001				
-429.983	0.004	0.001				
-423.469	-0.016	0.001				
-416.954	-0.033	0.001				
-410.439	-0.05	0.001				
-403.924	-0.069	0				
-397.409	-0.086	0				
-390.894	-0.097	0				
-384.379	-0.103	0				
-377.864	-0.109	0				
-371.349	-0.111	0				
-364.834	-0.107	0				
-358.32	-0.096	0				
-351.805	-0.08	0				
-345.29	-0.046	-0.001				
-338.775	3.951	-0.001				
-332.26	6.959	-0.001				
-325.745	6.959	-0.001				
-319.23	5.335	-0.001				
-312.715	0.257	0				
-306.2	0.152	0				
-299.685	0.114	0.001				
-293.171	0.1	0.002				
-286.656	0.092	0.004				
-280.141	0.086	0.006				
-273.626	0.081	0.009				
-267.111	0.077	0.013				
-260.596	0.073	0.019				
-254.081	0.07	0.026				
-247.566	0.07	0.036				
-241.051	0.073	0.047				
-234.536	0.079	0.061				
-228.022	0.091	0.077				
-221.507	0.108	0.097				
-214.992	0.13	0.119				
-208.477	0.158	0.144				
-201.962	0.191	0.172				
-195.447	0.23	0.203				
-188.932	0.272	0.236				
-182.417	0.318	0.273				
-175.902	0.366	0.311				
-169.387	0.416	0.353				
-162.873	0.467	0.397				
-156.358	0.516	0.444				
-149.843	0.564	0.492				
-143.328	0.609	0.543				
-136.813	0.652	0.595				
-130.298	0.691	0.648				
-123.783	0.728	0.7				
-117.268	0.763	0.751				
-110.753	0.797	0.8				
-104.238	0.829	0.845				
-97.724	0.861	0.887				
-91.209	0.893	0.925				
-84.694	0.925	0.96				
-78.179	0.955	0.99				
-71.664	0.985	1.017				
-65.149	1.012	1.039				
-58.634	1.036	1.058				
-52.119	1.057	1.072				
-45.604	1.073	1.082				
-39.089	1.084	1.088				
-32.575	1.089	1.089				
-26.06	1.089	1.087				
-19.545	1.083	1.082				
-13.03	1.07	1.073				
-6.515	1.052	1.061				
0	1.027	1.045				
6.515	0.996	1.026				
13.03	0.961	1.003				
19.545	0.92	0.975				
26.06	0.875	0.941				
32.575	0.827	0.902				
39.089	0.777	0.857				
45.604	0.724	0.807				
52.119	0.671	0.752				
58.634	0.618	0.693				
65.149	0.565	0.632				
71.664	0.513	0.57				
78.179	0.462	0.509				
84.694	0.413	0.45				
91.209	0.365	0.394				
97.724	0.32	0.341				
104.238	0.276	0.293				
110.753	0.234	0.25				
117.268	0.192	0.212				
123.783	0.15	0.18				
130.298	0.108	0.152				
136.813	0.065	0.13				
143.328	0.022	0.112				
149.843	-0.02	0.098				
156.358	-0.058	0.087				
162.873	-0.09	0.08				
169.387	-0.111	0.076				
175.902	-0.118	0.074				
182.417	-0.109	0.075				
188.932	-0.088	0.077				
195.447	-0.059	0.079				
201.962	-0.027	0.083				
208.477	0.007	0.086				
214.992	0.037	0.09				
221.507	0.064	0.092				
228.022	0.087	0.094				
234.536	0.108	0.095				
241.051	0.128	0.095				
247.566	0.146	0.093				
254.081	0.164	0.091				
260.596	0.182	0.088				
267.111	0.201	0.084				
273.626	0.219	0.079				
280.141	0.236	0.074				
286.656	0.253	0.068				
293.171	0.27	0.062				
299.685	0.285	0.056				
306.2	0.299	0.049				
312.715	0.312	0.043				
319.23	0.323	0.037				
325.745	0.332	0.031				
332.26	0.341	0.025				
338.775	0.35	0.02				
345.29	0.361	0.015				
351.805	0.377	0.011				
358.32	0.403	0.007				
364.834	0.451	0.004				
371.349	0.544	0.002				
377.864	0.723	0.001				
384.379	1.035	0				
390.894	1.379	0.001				
397.409	1.539	0.001				
403.924	1.495	0.002				
410.439	1.338	0.004				
416.954	1.154	0.006				
423.469	0.993	0.008				
429.983	0.868	0.01				
436.498	0.775	0.012				
443.013	0.702	0.014				
449.528	0.644	0.016				
456.043	0.599	0.018				
462.558	0.561	0.02				
469.073	0.528	0.021				
475.588	0.499	0.022				
482.103	0.475	0.023				
488.618	0.453	0.023				
495.132	0.432	0.024				
