1092.516  3.098261E-13  0  -5.603397E-7  -1.864211E-7
1092.257  1.192828E-12  0  5.190148E-7  1.035668E-6
1091.998  2.119486E-12  0  1.532556E-6  -1.861671E-7
1091.74  1.754627E-12  0  3.492467E-7  -1.360216E-6
1091.481  5.033473E-13  0  -7.449271E-7  -1.027956E-7
1091.223  1.194294E-12  0  3.773831E-7  1.094838E-6
1090.964  1.811134E-12  0  1.418302E-6  -1.456131E-7
1090.706  1.630822E-12  0  2.615157E-7  -1.327083E-6
1090.448  5.448112E-13  0  -7.785574E-7  -6.896327E-8
1090.19  1.295724E-12  0  4.058913E-7  1.134675E-6
1089.932  1.966856E-12  0  1.481676E-6  -8.957575E-8
1089.674  1.480525E-12  0  3.426526E-7  -1.241119E-6
1089.417  4.002416E-13  0  -6.670263E-7  5.501179E-8
1089.159  1.780137E-12  0  5.505363E-7  1.299345E-6
1088.902  2.400862E-12  0  1.633893E-6  1.220689E-7
1088.645  1.058187E-12  0  4.868083E-7  -9.72452E-7
1088.387  3.729159E-13  0  -5.174757E-7  3.857437E-7
1088.13  3.017442E-12  0  7.115711E-7  1.691986E-6
1087.874  3.155541E-12  0  1.784702E-6  5.801064E-7
1087.617  5.106618E-13  0  6.118842E-7  -4.418636E-7
1087.36  1.0272E-12  0  -4.065904E-7  9.899447E-7
1087.104  5.608759E-12  0  8.150196E-7  2.363565E-6
1086.847  4.665392E-12  0  1.86212E-6  1.315072E-6
1086.591  4.942517E-13  0  6.502468E-7  3.570431E-7
1086.335  3.214747E-12  0  -3.935094E-7  1.850072E-6
1086.079  1.02587E-11  0  8.135703E-7  3.278626E-6
1085.823  7.714687E-12  0  1.831077E-6  2.28573E-6
1085.567  2.0479E-12  0  5.754024E-7  1.394543E-6
1085.311  8.162303E-12  0  -5.039933E-7  2.968589E-6
1085.056  1.858861E-11  0  6.717142E-7  4.492988E-6
1084.8  1.421271E-11  0  1.635823E-6  3.618899E-6
1084.545  7.552732E-12  0  3.022502E-7  2.878581E-6
1084.29  2.004464E-11  0  -8.614346E-7  4.634786E-6
1084.035  3.66251E-11  0  2.166728E-7  6.367092E-6
1083.78  3.057258E-11  0  1.039795E-6  5.725599E-6
1083.525  2.500805E-11  0  -4.867444E-7  5.239291E-6
1083.27  5.076719E-11  0  -1.882609E-6  7.255005E-6
1083.016  7.809186E-11  0  -1.083353E-6  9.230531E-6
1082.761  7.039057E-11  0  -6.107931E-7  8.800478E-6
1082.507  7.10135E-11  0  -2.557803E-6  8.48121E-6
1082.253  1.194202E-10  0  -4.414722E-6  1.060251E-5
1081.998  1.592924E-10  0  -4.103335E-6  1.261043E-5
1081.744  1.493184E-10  0  -4.149937E-6  1.2147E-5
1081.49  1.650148E-10  0  -6.630682E-6  1.174909E-5
1081.237  2.453292E-10  0  -8.999229E-6  1.376512E-5
1080.983  2.987334E-10  0  -9.165435E-6  1.565825E-5
1080.73  2.91762E-10  0  -9.673247E-6  1.509243E-5
1080.476  3.384956E-10  0  -1.260458E-5  1.462109E-5
1080.223  4.655779E-10  0  -1.540066E-5  1.658725E-5
1079.97  5.409211E-10  0  -1.597812E-5  1.842945E-5
1079.717  5.476962E-10  0  -1.690889E-5  1.778212E-5
1079.464  6.424679E-10  0  -2.02813E-5  1.716509E-5
1079.211  8.278313E-10  0  -2.351315E-5  1.887756E-5
1078.958  9.229501E-10  0  -2.450627E-5  2.03143E-5
1078.706  9.401753E-10  0  -2.583434E-5  1.908512E-5
1078.453  1.082967E-9  0  -2.956774E-5  1.770687E-5
1078.201  1.310025E-9  0  -3.308062E-5  1.848835E-5
1077.949  1.394456E-9  0  -3.424448E-5  1.884955E-5
1077.696  1.405927E-9  0  -3.562594E-5  1.645088E-5
1077.445  1.585063E-9  0  -3.927652E-5  1.387735E-5
1077.193  1.819914E-9  0  -4.253284E-5  1.350377E-5
1076.941  1.860196E-9  0  -4.324913E-5  1.280757E-5
1076.689  1.854147E-9  0  -4.400775E-5  9.501303E-6
1076.438  2.046207E-9  0  -4.68758E-5  6.207389E-6
1076.186  2.241686E-9  0  -4.91952E-5  5.306486E-6
1075.935  2.202169E-9  0  -4.884636E-5  4.251782E-6
1075.684  2.15287E-9  0  -4.846249E-5  7.181131E-7
1075.433  2.312184E-9  0  -5.014388E-5  -2.716493E-6
1075.182  2.420232E-9  0  -5.123028E-5  -3.722697E-6
1074.931  2.279293E-9  0  -4.959519E-5  -4.890244E-6
1074.68  2.171499E-9  0  -4.787338E-5  -8.554344E-6
1074.43  2.264219E-9  0  -4.814811E-5  -1.21091E-5
1074.179  2.252413E-9  0  -4.77215E-5  -1.317321E-5
1073.929  2.003996E-9  0  -4.44522E-5  -1.42673E-5
1073.679  1.832702E-9  0  -4.10016E-5  -1.76407E-5
1073.429  1.825636E-9  0  -3.948748E-5  -2.06024E-5
1073.179  1.671617E-9  0  -3.723349E-5  -2.071678E-5
1072.929  1.337663E-9  0  -3.212763E-5  -2.049279E-5
1072.679  1.11962E-9  0  -2.68696E-5  -2.220123E-5
1072.429  1.009026E-9  0  -2.358192E-5  -2.320024E-5
1072.18  7.641387E-10  0  -1.954052E-5  -2.113157E-5
1071.93  4.648045E-10  0  -1.256927E-5  -1.859185E-5
1071.681  3.224026E-10  0  -5.315043E-6  -1.791453E-5
1071.432  2.507382E-10  0  1.570178E-7  -1.64746E-5
1071.183  1.713189E-10  0  6.636002E-6  -1.18886E-5
1070.934  2.880063E-10  0  1.633082E-5  -6.693025E-6
1070.685  6.622283E-10  0  2.657223E-5  -3.132801E-6
