-2151.1	8.1936e-09	NaN	94.2	1.8804e-09	NaN
-2150.8	8.1295e-09	NaN	94.188	1.8869e-09	NaN
-2150.6	8.0666e-09	NaN	94.177	1.8933e-09	NaN
-2150.3	8.0048e-09	NaN	94.166	1.8995e-09	NaN
-2150	7.9441e-09	NaN	94.154	1.9056e-09	NaN
-2149.8	7.8846e-09	NaN	94.143	1.9114e-09	NaN
-2149.5	7.8262e-09	NaN	94.131	1.9171e-09	NaN
-2149.3	7.7689e-09	NaN	94.12	1.9226e-09	NaN
-2149	7.7128e-09	NaN	94.108	1.9279e-09	NaN
-2148.7	7.6579e-09	NaN	94.097	1.933e-09	NaN
-2148.5	7.6042e-09	NaN	94.086	1.938e-09	NaN
-2148.2	7.5516e-09	NaN	94.074	1.9428e-09	NaN
-2147.9	7.5002e-09	NaN	94.063	1.9474e-09	NaN
-2147.7	7.45e-09	NaN	94.051	1.9519e-09	NaN
-2147.4	7.4011e-09	NaN	94.04	1.9562e-09	NaN
-2147.2	7.3533e-09	NaN	94.029	1.9603e-09	NaN
-2146.9	7.3068e-09	NaN	94.017	1.9642e-09	NaN
-2146.6	7.2616e-09	NaN	94.006	1.968e-09	NaN
-2146.4	7.2175e-09	NaN	93.994	1.9716e-09	NaN
-2146.1	7.1747e-09	NaN	93.983	1.9751e-09	NaN
-2145.8	7.1332e-09	NaN	93.972	1.9784e-09	NaN
-2145.6	7.093e-09	NaN	93.96	1.9815e-09	NaN
-2145.3	7.054e-09	NaN	93.949	1.9845e-09	NaN
-2145.1	7.0163e-09	NaN	93.937	1.9873e-09	NaN
-2144.8	6.9799e-09	NaN	93.926	1.9899e-09	NaN
-2144.5	6.9448e-09	NaN	93.915	1.9924e-09	NaN
-2144.3	6.911e-09	NaN	93.903	1.9948e-09	NaN
-2144	6.8785e-09	NaN	93.892	1.997e-09	NaN
-2143.7	6.8474e-09	NaN	93.88	1.999e-09	NaN
-2143.5	6.8176e-09	NaN	93.869	2.0009e-09	NaN
-2143.2	6.7891e-09	NaN	93.857	2.0026e-09	NaN
-2143	6.762e-09	NaN	93.846	2.0041e-09	NaN
-2142.7	6.7363e-09	NaN	93.835	2.0056e-09	NaN
-2142.4	6.7119e-09	NaN	93.823	2.0068e-09	NaN
-2142.2	6.6889e-09	NaN	93.812	2.008e-09	NaN
-2141.9	6.6673e-09	NaN	93.8	2.0089e-09	NaN
-2141.6	6.6471e-09	NaN	93.789	2.0098e-09	NaN
-2141.4	6.6283e-09	NaN	93.778	2.0104e-09	NaN
-2141.1	6.6109e-09	NaN	93.766	2.011e-09	NaN
-2140.9	6.5949e-09	NaN	93.755	2.0114e-09	NaN
-2140.6	6.5803e-09	NaN	93.743	2.0116e-09	NaN
-2140.3	6.5672e-09	NaN	93.732	2.0118e-09	NaN
-2140.1	6.5555e-09	NaN	93.721	2.0117e-09	NaN
-2139.8	6.5453e-09	NaN	93.709	2.0116e-09	NaN
-2139.5	6.5366e-09	NaN	93.698	2.0113e-09	NaN
-2139.3	6.5293e-09	NaN	93.686	2.0108e-09	NaN
-2139	6.5235e-09	NaN	93.675	2.0103e-09	NaN
-2138.8	6.5191e-09	NaN	93.663	2.0096e-09	NaN
-2138.5	6.5163e-09	NaN	93.652	2.0087e-09	NaN
-2138.2	6.515e-09	NaN	93.641	2.0078e-09	NaN
-2138	6.5152e-09	NaN	93.629	2.0067e-09	NaN
-2137.7	6.5169e-09	NaN	93.618	2.0055e-09	NaN
-2137.4	6.5201e-09	NaN	93.606	2.0041e-09	NaN
-2137.2	6.5249e-09	NaN	93.595	2.0026e-09	NaN
-2136.9	6.5312e-09	NaN	93.584	2.001e-09	NaN
