-2151.1	4.0846e-10	NaN	94.2	3.9631e-10	NaN
-2150.8	4.1666e-10	NaN	94.188	4.0598e-10	NaN
-2150.6	4.2492e-10	NaN	94.177	4.1549e-10	NaN
-2150.3	4.3326e-10	NaN	94.166	4.2484e-10	NaN
-2150	4.4167e-10	NaN	94.154	4.3401e-10	NaN
-2149.8	4.5014e-10	NaN	94.143	4.4302e-10	NaN
-2149.5	4.5868e-10	NaN	94.131	4.5186e-10	NaN
-2149.3	4.6728e-10	NaN	94.12	4.6054e-10	NaN
-2149	4.7595e-10	NaN	94.108	4.6906e-10	NaN
-2148.7	4.8468e-10	NaN	94.097	4.7742e-10	NaN
-2148.5	4.9347e-10	NaN	94.086	4.8561e-10	NaN
-2148.2	5.0232e-10	NaN	94.074	4.9364e-10	NaN
-2147.9	5.1123e-10	NaN	94.063	5.0152e-10	NaN
-2147.7	5.2019e-10	NaN	94.051	5.0923e-10	NaN
-2147.4	5.2921e-10	NaN	94.04	5.1679e-10	NaN
-2147.2	5.3829e-10	NaN	94.029	5.2419e-10	NaN
-2146.9	5.4742e-10	NaN	94.017	5.3144e-10	NaN
-2146.6	5.566e-10	NaN	94.006	5.3854e-10	NaN
-2146.4	5.6584e-10	NaN	93.994	5.4548e-10	NaN
-2146.1	5.7512e-10	NaN	93.983	5.5226e-10	NaN
-2145.8	5.8445e-10	NaN	93.972	5.589e-10	NaN
-2145.6	5.9383e-10	NaN	93.96	5.6539e-10	NaN
-2145.3	6.0326e-10	NaN	93.949	5.7172e-10	NaN
-2145.1	6.1273e-10	NaN	93.937	5.7791e-10	NaN
-2144.8	6.2224e-10	NaN	93.926	5.8395e-10	NaN
-2144.5	6.3179e-10	NaN	93.915	5.8985e-10	NaN
-2144.3	6.4139e-10	NaN	93.903	5.956e-10	NaN
-2144	6.5102e-10	NaN	93.892	6.012e-10	NaN
-2143.7	6.607e-10	NaN	93.88	6.0666e-10	NaN
-2143.5	6.7041e-10	NaN	93.869	6.1198e-10	NaN
-2143.2	6.8015e-10	NaN	93.857	6.1716e-10	NaN
-2143	6.8993e-10	NaN	93.846	6.222e-10	NaN
-2142.7	6.9975e-10	NaN	93.835	6.271e-10	NaN
-2142.4	7.0959e-10	NaN	93.823	6.3185e-10	NaN
-2142.2	7.1947e-10	NaN	93.812	6.3648e-10	NaN
-2141.9	7.2938e-10	NaN	93.8	6.4096e-10	NaN
-2141.6	7.3931e-10	NaN	93.789	6.4531e-10	NaN
-2141.4	7.4927e-10	NaN	93.778	6.4953e-10	NaN
-2141.1	7.5926e-10	NaN	93.766	6.5361e-10	NaN
-2140.9	7.6927e-10	NaN	93.755	6.5756e-10	NaN
-2140.6	7.7931e-10	NaN	93.743	6.6138e-10	NaN
-2140.3	7.8936e-10	NaN	93.732	6.6506e-10	NaN
-2140.1	7.9944e-10	NaN	93.721	6.6862e-10	NaN
-2139.8	8.0953e-10	NaN	93.709	6.7205e-10	NaN
-2139.5	8.1965e-10	NaN	93.698	6.7535e-10	NaN
-2139.3	8.2978e-10	NaN	93.686	6.7853e-10	NaN
-2139	8.3993e-10	NaN	93.675	6.8158e-10	NaN
-2138.8	8.5009e-10	NaN	93.663	6.845e-10	NaN
-2138.5	8.6026e-10	NaN	93.652	6.873e-10	NaN
-2138.2	8.7045e-10	NaN	93.641	6.8998e-10	NaN
-2138	8.8064e-10	NaN	93.629	6.9254e-10	NaN
-2137.7	8.9085e-10	NaN	93.618	6.9497e-10	NaN
-2137.4	9.0106e-10	NaN	93.606	6.9729e-10	NaN
-2137.2	9.1128e-10	NaN	93.595	6.9948e-10	NaN
-2136.9	9.2151e-10	NaN	93.584	7.0156e-10	NaN
-2136.7	9.3174e-10	NaN	93.572	7.0353e-10	NaN
-2136.4	9.4197e-10	NaN	93.561	7.0537e-10	NaN
-2136.1	9.5221e-10	NaN	93.549	7.071e-10	NaN
