-2151.1	8.5414e-09	NaN	94.2	1.4022e-09	NaN
-2150.8	8.5973e-09	NaN	94.188	1.3937e-09	NaN
-2150.6	8.6536e-09	NaN	94.177	1.3853e-09	NaN
-2150.3	8.7103e-09	NaN	94.166	1.3769e-09	NaN
-2150	8.7674e-09	NaN	94.154	1.3685e-09	NaN
-2149.8	8.825e-09	NaN	94.143	1.3602e-09	NaN
-2149.5	8.883e-09	NaN	94.131	1.352e-09	NaN
-2149.3	8.9414e-09	NaN	94.12	1.3438e-09	NaN
-2149	9.0002e-09	NaN	94.108	1.3357e-09	NaN
-2148.7	9.0594e-09	NaN	94.097	1.3276e-09	NaN
-2148.5	9.1191e-09	NaN	94.086	1.3195e-09	NaN
-2148.2	9.1791e-09	NaN	94.074	1.3116e-09	NaN
-2147.9	9.2396e-09	NaN	94.063	1.3036e-09	NaN
-2147.7	9.3006e-09	NaN	94.051	1.2958e-09	NaN
-2147.4	9.3619e-09	NaN	94.04	1.2879e-09	NaN
-2147.2	9.4237e-09	NaN	94.029	1.2802e-09	NaN
-2146.9	9.4859e-09	NaN	94.017	1.2724e-09	NaN
-2146.6	9.5486e-09	NaN	94.006	1.2648e-09	NaN
-2146.4	9.6116e-09	NaN	93.994	1.2572e-09	NaN
-2146.1	9.6751e-09	NaN	93.983	1.2496e-09	NaN
-2145.8	9.7391e-09	NaN	93.972	1.2421e-09	NaN
-2145.6	9.8034e-09	NaN	93.96	1.2346e-09	NaN
-2145.3	9.8682e-09	NaN	93.949	1.2272e-09	NaN
-2145.1	9.9335e-09	NaN	93.937	1.2198e-09	NaN
-2144.8	9.9991e-09	NaN	93.926	1.2125e-09	NaN
-2144.5	1.0065e-08	NaN	93.915	1.2053e-09	NaN
-2144.3	1.0132e-08	NaN	93.903	1.198e-09	NaN
-2144	1.0199e-08	NaN	93.892	1.1909e-09	NaN
-2143.7	1.0266e-08	NaN	93.88	1.1838e-09	NaN
-2143.5	1.0334e-08	NaN	93.869	1.1767e-09	NaN
-2143.2	1.0402e-08	NaN	93.857	1.1697e-09	NaN
-2143	1.0471e-08	NaN	93.846	1.1627e-09	NaN
-2142.7	1.054e-08	NaN	93.835	1.1558e-09	NaN
-2142.4	1.061e-08	NaN	93.823	1.1489e-09	NaN
-2142.2	1.068e-08	NaN	93.812	1.1421e-09	NaN
-2141.9	1.075e-08	NaN	93.8	1.1353e-09	NaN
-2141.6	1.0821e-08	NaN	93.789	1.1286e-09	NaN
-2141.4	1.0893e-08	NaN	93.778	1.122e-09	NaN
-2141.1	1.0965e-08	NaN	93.766	1.1153e-09	NaN
-2140.9	1.1037e-08	NaN	93.755	1.1088e-09	NaN
-2140.6	1.111e-08	NaN	93.743	1.1022e-09	NaN
-2140.3	1.1183e-08	NaN	93.732	1.0958e-09	NaN
-2140.1	1.1257e-08	NaN	93.721	1.0893e-09	NaN
-2139.8	1.1331e-08	NaN	93.709	1.0829e-09	NaN
-2139.5	1.1405e-08	NaN	93.698	1.0766e-09	NaN
-2139.3	1.148e-08	NaN	93.686	1.0703e-09	NaN
-2139	1.1556e-08	NaN	93.675	1.0641e-09	NaN
-2138.8	1.1632e-08	NaN	93.663	1.0579e-09	NaN
-2138.5	1.1708e-08	NaN	93.652	1.0517e-09	NaN
-2138.2	1.1785e-08	NaN	93.641	1.0456e-09	NaN
-2138	1.1862e-08	NaN	93.629	1.0396e-09	NaN
-2137.7	1.194e-08	NaN	93.618	1.0336e-09	NaN
-2137.4	1.2018e-08	NaN	93.606	1.0276e-09	NaN
-2137.2	1.2097e-08	NaN	93.595	1.0217e-09	NaN
-2136.9	1.2176e-08	NaN	93.584	1.0158e-09	NaN
-2136.7	1.2255e-08	NaN	93.572	1.01e-09	NaN
-2136.4	1.2335e-08	NaN	93.561	1.0042e-09	NaN
-2136.1	1.2416e-08	NaN	93.549	9.9848e-10	NaN
-2135.9	1.2497e-08	NaN	93.538	9.928e-10	NaN
-2135.6	1.2578e-08	NaN	93.527	9.8716e-10	NaN
-2135.3	1.266e-08	NaN	93.515	9.8156e-10	NaN
-2135.1	1.2743e-08	NaN	93.504	9.7601e-10	NaN
-2134.8	1.2825e-08	NaN	93.492	9.705e-10	NaN
-2134.6	1.2909e-08	NaN	93.481	9.6504e-10	NaN
-2134.3	1.2993e-08	NaN	93.47	9.5963e-10	NaN
-2134	1.3077e-08	NaN	93.458	9.5426e-10	NaN
-2133.8	1.3161e-08	NaN	93.447	9.4893e-10	NaN
-2133.5	1.3247e-08	NaN	93.435	9.4365e-10	NaN
-2133.2	1.3332e-08	NaN	93.424	9.3841e-10	NaN
-2133	1.3418e-08	NaN	93.412	9.3321e-10	NaN
-2132.7	1.3505e-08	NaN	93.401	9.2806e-10	NaN
-2132.5	1.3592e-08	NaN	93.39	9.2295e-10	NaN
-2132.2	1.368e-08	NaN	93.378	9.1789e-10	NaN
-2131.9	1.3768e-08	NaN	93.367	9.1287e-10	NaN
-2131.7	1.3856e-08	NaN	93.355	9.0789e-10	NaN
-2131.4	1.3945e-08	NaN	93.344	9.0296e-10	NaN
-2131.1	1.4035e-08	NaN	93.333	8.9806e-10	NaN
-2130.9	1.4125e-08	NaN	93.321	8.9321e-10	NaN
