-2151.1	1.8145e-08	NaN	94.2	3.3349e-09	NaN
-2150.8	1.8065e-08	NaN	94.188	3.3479e-09	NaN
-2150.6	1.7984e-08	NaN	94.177	3.3606e-09	NaN
-2150.3	1.7902e-08	NaN	94.166	3.373e-09	NaN
-2150	1.782e-08	NaN	94.154	3.3851e-09	NaN
-2149.8	1.7738e-08	NaN	94.143	3.397e-09	NaN
-2149.5	1.7656e-08	NaN	94.131	3.4086e-09	NaN
-2149.3	1.7573e-08	NaN	94.12	3.4199e-09	NaN
-2149	1.749e-08	NaN	94.108	3.431e-09	NaN
-2148.7	1.7407e-08	NaN	94.097	3.4418e-09	NaN
-2148.5	1.7324e-08	NaN	94.086	3.4523e-09	NaN
-2148.2	1.724e-08	NaN	94.074	3.4626e-09	NaN
-2147.9	1.7156e-08	NaN	94.063	3.4726e-09	NaN
-2147.7	1.7071e-08	NaN	94.051	3.4824e-09	NaN
-2147.4	1.6987e-08	NaN	94.04	3.4918e-09	NaN
-2147.2	1.6902e-08	NaN	94.029	3.5011e-09	NaN
-2146.9	1.6816e-08	NaN	94.017	3.51e-09	NaN
-2146.6	1.6731e-08	NaN	94.006	3.5187e-09	NaN
-2146.4	1.6645e-08	NaN	93.994	3.5272e-09	NaN
-2146.1	1.6559e-08	NaN	93.983	3.5354e-09	NaN
-2145.8	1.6473e-08	NaN	93.972	3.5434e-09	NaN
-2145.6	1.6387e-08	NaN	93.96	3.5511e-09	NaN
-2145.3	1.63e-08	NaN	93.949	3.5585e-09	NaN
-2145.1	1.6213e-08	NaN	93.937	3.5657e-09	NaN
-2144.8	1.6126e-08	NaN	93.926	3.5727e-09	NaN
-2144.5	1.6039e-08	NaN	93.915	3.5794e-09	NaN
-2144.3	1.5951e-08	NaN	93.903	3.5859e-09	NaN
-2144	1.5864e-08	NaN	93.892	3.5921e-09	NaN
-2143.7	1.5776e-08	NaN	93.88	3.5981e-09	NaN
-2143.5	1.5688e-08	NaN	93.869	3.6039e-09	NaN
-2143.2	1.5599e-08	NaN	93.857	3.6094e-09	NaN
-2143	1.5511e-08	NaN	93.846	3.6147e-09	NaN
-2142.7	1.5422e-08	NaN	93.835	3.6198e-09	NaN
-2142.4	1.5333e-08	NaN	93.823	3.6246e-09	NaN
-2142.2	1.5244e-08	NaN	93.812	3.6292e-09	NaN
-2141.9	1.5155e-08	NaN	93.8	3.6336e-09	NaN
-2141.6	1.5066e-08	NaN	93.789	3.6377e-09	NaN
-2141.4	1.4976e-08	NaN	93.778	3.6417e-09	NaN
-2141.1	1.4887e-08	NaN	93.766	3.6454e-09	NaN
-2140.9	1.4797e-08	NaN	93.755	3.6488e-09	NaN
-2140.6	1.4707e-08	NaN	93.743	3.6521e-09	NaN
-2140.3	1.4617e-08	NaN	93.732	3.6551e-09	NaN
-2140.1	1.4527e-08	NaN	93.721	3.6579e-09	NaN
-2139.8	1.4437e-08	NaN	93.709	3.6605e-09	NaN
-2139.5	1.4346e-08	NaN	93.698	3.6629e-09	NaN
-2139.3	1.4256e-08	NaN	93.686	3.6651e-09	NaN
-2139	1.4165e-08	NaN	93.675	3.6671e-09	NaN
-2138.8	1.4074e-08	NaN	93.663	3.6688e-09	NaN
-2138.5	1.3984e-08	NaN	93.652	3.6704e-09	NaN
-2138.2	1.3893e-08	NaN	93.641	3.6717e-09	NaN
-2138	1.3802e-08	NaN	93.629	3.6728e-09	NaN
-2137.7	1.3711e-08	NaN	93.618	3.6738e-09	NaN
-2137.4	1.3619e-08	NaN	93.606	3.6745e-09	NaN
-2137.2	1.3528e-08	NaN	93.595	3.675e-09	NaN
-2136.9	1.3437e-08	NaN	93.584	3.6753e-09	NaN
-2136.7	1.3346e-08	NaN	93.572	3.6755e-09	NaN
-2136.4	1.3254e-08	NaN	93.561	3.6754e-09	NaN
-2136.1	1.3163e-08	NaN	93.549	3.6751e-09	NaN
-2135.9	1.3071e-08	NaN	93.538	3.6747e-09	NaN
-2135.6	1.298e-08	NaN	93.527	3.674e-09	NaN
-2135.3	1.2888e-08	NaN	93.515	3.6732e-09	NaN
-2135.1	1.2797e-08	NaN	93.504	3.6721e-09	NaN
-2134.8	1.2705e-08	NaN	93.492	3.6709e-09	NaN
-2134.6	1.2613e-08	NaN	93.481	3.6695e-09	NaN
-2134.3	1.2522e-08	NaN	93.47	3.6679e-09	NaN
-2134	1.243e-08	NaN	93.458	3.6662e-09	NaN
-2133.8	1.2338e-08	NaN	93.447	3.6642e-09	NaN
-2133.5	1.2247e-08	NaN	93.435	3.6621e-09	NaN
-2133.2	1.2155e-08	NaN	93.424	3.6598e-09	NaN
-2133	1.2063e-08	NaN	93.412	3.6573e-09	NaN
-2132.7	1.1972e-08	NaN	93.401	3.6546e-09	NaN
-2132.5	1.188e-08	NaN	93.39	3.6518e-09	NaN
-2132.2	1.1789e-08	NaN	93.378	3.6488e-09	NaN
-2131.9	1.1697e-08	NaN	93.367	3.6456e-09	NaN
-2131.7	1.1606e-08	NaN	93.355	3.6423e-09	NaN
-2131.4	1.1514e-08	NaN	93.344	3.6387e-09	NaN
-2131.1	1.1423e-08	NaN	93.333	3.6351e-09	NaN
-2130.9	1.1331e-08	NaN	93.321	3.6312e-09	NaN
-2130.6	1.124e-08	NaN	93.31	3.6272e-09	NaN
-2130.3	1.1149e-08	NaN	93.298	3.623e-09	NaN
-2130.1	1.1058e-08	NaN	93.287	3.6187e-09	NaN
-2129.8	1.0967e-08	NaN	93.276	3.6142e-09	NaN
-2129.6	1.0876e-08	NaN	93.264	3.6096e-09	NaN
-2129.3	1.0785e-08	NaN	93.253	3.6048e-09	NaN
-2129	1.0694e-08	NaN	93.241	3.5998e-09	NaN
-2128.8	1.0603e-08	NaN	93.23	3.5947e-09	NaN
-2128.5	1.0512e-08	NaN	93.218	3.5894e-09	NaN
-2128.2	1.0422e-08	NaN	93.207	3.584e-09	NaN
-2128	1.0331e-08	NaN	93.196	3.5785e-09	NaN
-2127.7	1.0241e-08	NaN	93.184	3.5728e-09	NaN
-2127.5	1.0151e-08	NaN	93.173	3.5669e-09	NaN
-2127.2	1.0061e-08	NaN	93.161	3.5609e-09	NaN
-2126.9	9.9708e-09	NaN	93.15	3.5548e-09	NaN
-2126.7	9.881e-09	NaN	93.139	3.5485e-09	NaN
-2126.4	9.7914e-09	NaN	93.127	3.5421e-09	NaN
-2126.1	9.7018e-09	NaN	93.116	3.5356e-09	NaN
-2125.9	9.6125e-09	NaN	93.104	3.5289e-09	NaN
-2125.6	9.5233e-09	NaN	93.093	3.522e-09	NaN
