-2151.1	1.4336e-08	NaN	94.2	2.1142e-09	NaN
-2150.8	1.4386e-08	NaN	94.188	2.1124e-09	NaN
-2150.6	1.4437e-08	NaN	94.177	2.1105e-09	NaN
-2150.3	1.4487e-08	NaN	94.166	2.1085e-09	NaN
-2150	1.4538e-08	NaN	94.154	2.1066e-09	NaN
-2149.8	1.4589e-08	NaN	94.143	2.1046e-09	NaN
-2149.5	1.464e-08	NaN	94.131	2.1026e-09	NaN
-2149.3	1.4691e-08	NaN	94.12	2.1005e-09	NaN
-2149	1.4742e-08	NaN	94.108	2.0985e-09	NaN
-2148.7	1.4793e-08	NaN	94.097	2.0964e-09	NaN
-2148.5	1.4844e-08	NaN	94.086	2.0943e-09	NaN
-2148.2	1.4896e-08	NaN	94.074	2.0921e-09	NaN
-2147.9	1.4947e-08	NaN	94.063	2.0899e-09	NaN
-2147.7	1.4999e-08	NaN	94.051	2.0878e-09	NaN
-2147.4	1.5051e-08	NaN	94.04	2.0856e-09	NaN
-2147.2	1.5103e-08	NaN	94.029	2.0833e-09	NaN
-2146.9	1.5155e-08	NaN	94.017	2.0811e-09	NaN
-2146.6	1.5207e-08	NaN	94.006	2.0788e-09	NaN
-2146.4	1.526e-08	NaN	93.994	2.0765e-09	NaN
-2146.1	1.5312e-08	NaN	93.983	2.0742e-09	NaN
-2145.8	1.5365e-08	NaN	93.972	2.0719e-09	NaN
-2145.6	1.5418e-08	NaN	93.96	2.0695e-09	NaN
-2145.3	1.547e-08	NaN	93.949	2.0672e-09	NaN
-2145.1	1.5523e-08	NaN	93.937	2.0648e-09	NaN
-2144.8	1.5576e-08	NaN	93.926	2.0624e-09	NaN
-2144.5	1.563e-08	NaN	93.915	2.06e-09	NaN
-2144.3	1.5683e-08	NaN	93.903	2.0575e-09	NaN
-2144	5.2297e-09	NaN	93.892	2.0551e-09	NaN
-2143.7	5.1851e-09	NaN	93.88	2.0526e-09	NaN
-2143.5	5.1409e-09	NaN	93.869	2.0502e-09	NaN
-2143.2	5.0971e-09	NaN	93.857	2.0477e-09	NaN
-2143	5.0536e-09	NaN	93.846	2.0452e-09	NaN
-2142.7	5.0105e-09	NaN	93.835	2.0427e-09	NaN
-2142.4	4.9677e-09	NaN	93.823	2.0402e-09	NaN
-2142.2	4.9252e-09	NaN	93.812	2.0376e-09	NaN
-2141.9	4.8831e-09	NaN	93.8	2.0351e-09	NaN
-2141.6	4.8413e-09	NaN	93.789	2.0326e-09	NaN
-2141.4	4.7999e-09	NaN	93.778	2.03e-09	NaN
-2141.1	4.7589e-09	NaN	93.766	2.0274e-09	NaN
-2140.9	4.7182e-09	NaN	93.755	2.0249e-09	NaN
-2140.6	4.6779e-09	NaN	93.743	2.0223e-09	NaN
-2140.3	4.6379e-09	NaN	93.732	2.0197e-09	NaN
-2140.1	4.5983e-09	NaN	93.721	2.0171e-09	NaN
-2139.8	4.559e-09	NaN	93.709	2.0145e-09	NaN
-2139.5	4.5201e-09	NaN	93.698	2.012e-09	NaN
-2139.3	4.4816e-09	NaN	93.686	2.0094e-09	NaN
-2139	4.4434e-09	NaN	93.675	2.0068e-09	NaN
-2138.8	4.4056e-09	NaN	93.663	2.0042e-09	NaN
-2138.5	4.3681e-09	NaN	93.652	2.0015e-09	NaN
-2138.2	4.3311e-09	NaN	93.641	1.9989e-09	NaN
-2138	4.2944e-09	NaN	93.629	1.9963e-09	NaN
-2137.7	4.258e-09	NaN	93.618	1.9937e-09	NaN
-2137.4	4.2221e-09	NaN	93.606	1.9911e-09	NaN
-2137.2	4.1865e-09	NaN	93.595	1.9885e-09	NaN
-2136.9	4.1512e-09	NaN	93.584	1.9859e-09	NaN
-2136.7	4.1164e-09	NaN	93.572	1.9833e-09	NaN
-2136.4	4.0819e-09	NaN	93.561	1.9807e-09	NaN
-2136.1	4.0478e-09	NaN	93.549	1.9782e-09	NaN
-2135.9	4.0141e-09	NaN	93.538	1.9756e-09	NaN
-2135.6	3.9807e-09	NaN	93.527	1.973e-09	NaN
-2135.3	3.9478e-09	NaN	93.515	1.9704e-09	NaN
-2135.1	3.9152e-09	NaN	93.504	1.9678e-09	NaN
-2134.8	3.883e-09	NaN	93.492	1.9653e-09	NaN
-2134.6	3.8512e-09	NaN	93.481	1.9627e-09	NaN
-2134.3	3.8198e-09	NaN	93.47	1.9602e-09	NaN
-2134	3.7887e-09	NaN	93.458	1.9576e-09	NaN
-2133.8	3.7581e-09	NaN	93.447	1.9551e-09	NaN
-2133.5	3.7278e-09	NaN	93.435	1.9526e-09	NaN
-2133.2	3.6979e-09	NaN	93.424	1.9501e-09	NaN
-2133	3.6685e-09	NaN	93.412	1.9476e-09	NaN
-2132.7	3.6394e-09	NaN	93.401	1.9451e-09	NaN
-2132.5	3.6107e-09	NaN	93.39	1.9427e-09	NaN
-2132.2	3.5824e-09	NaN	93.378	1.9402e-09	NaN
-2131.9	3.5545e-09	NaN	93.367	1.9378e-09	NaN
-2131.7	3.527e-09	NaN	93.355	1.9353e-09	NaN
-2131.4	3.4999e-09	NaN	93.344	1.9329e-09	NaN
-2131.1	3.4732e-09	NaN	93.333	1.9305e-09	NaN
-2130.9	3.4468e-09	NaN	93.321	1.9281e-09	NaN
-2130.6	3.4209e-09	NaN	93.31	1.9258e-09	NaN
-2130.3	3.3954e-09	NaN	93.298	1.9234e-09	NaN
-2130.1	3.3703e-09	NaN	93.287	1.9211e-09	NaN
-2129.8	3.3457e-09	NaN	93.276	1.9188e-09	NaN
-2129.6	3.3214e-09	NaN	93.264	1.9165e-09	NaN
-2129.3	3.2975e-09	NaN	93.253	1.9142e-09	NaN
-2129	3.274e-09	NaN	93.241	1.912e-09	NaN
