-2151.1	5.8249e-09	NaN	94.2	4.9931e-09	NaN
-2150.8	5.8034e-09	NaN	94.188	5.0494e-09	NaN
-2150.6	5.7819e-09	NaN	94.177	5.1048e-09	NaN
-2150.3	5.7604e-09	NaN	94.166	5.1593e-09	NaN
-2150	5.7388e-09	NaN	94.154	5.2129e-09	NaN
-2149.8	5.7172e-09	NaN	94.143	5.2655e-09	NaN
-2149.5	5.6956e-09	NaN	94.131	5.3172e-09	NaN
-2149.3	5.674e-09	NaN	94.12	5.368e-09	NaN
-2149	5.6524e-09	NaN	94.108	5.418e-09	NaN
-2148.7	5.6307e-09	NaN	94.097	5.467e-09	NaN
-2148.5	5.609e-09	NaN	94.086	5.5151e-09	NaN
-2148.2	5.5873e-09	NaN	94.074	5.5623e-09	NaN
-2147.9	5.5656e-09	NaN	94.063	5.6087e-09	NaN
-2147.7	5.5438e-09	NaN	94.051	5.6542e-09	NaN
-2147.4	5.5221e-09	NaN	94.04	5.6988e-09	NaN
-2147.2	5.5003e-09	NaN	94.029	5.7425e-09	NaN
-2146.9	5.4785e-09	NaN	94.017	5.7854e-09	NaN
-2146.6	5.4567e-09	NaN	94.006	5.8274e-09	NaN
-2146.4	5.4349e-09	NaN	93.994	5.8686e-09	NaN
-2146.1	5.4131e-09	NaN	93.983	5.9089e-09	NaN
-2145.8	5.3913e-09	NaN	93.972	5.9484e-09	NaN
-2145.6	5.3694e-09	NaN	93.96	5.987e-09	NaN
-2145.3	5.3476e-09	NaN	93.949	6.0248e-09	NaN
-2145.1	5.3257e-09	NaN	93.937	6.0618e-09	NaN
-2144.8	5.3038e-09	NaN	93.926	6.0979e-09	NaN
-2144.5	5.282e-09	NaN	93.915	6.1333e-09	NaN
-2144.3	5.2601e-09	NaN	93.903	6.1678e-09	NaN
-2144	5.2382e-09	NaN	93.892	6.2016e-09	NaN
-2143.7	5.2163e-09	NaN	93.88	6.2345e-09	NaN
-2143.5	5.1944e-09	NaN	93.869	6.2666e-09	NaN
-2143.2	5.1726e-09	NaN	93.857	6.298e-09	NaN
-2143	5.1507e-09	NaN	93.846	6.3285e-09	NaN
-2142.7	5.1288e-09	NaN	93.835	6.3583e-09	NaN
-2142.4	5.1069e-09	NaN	93.823	6.3873e-09	NaN
-2142.2	5.085e-09	NaN	93.812	6.4155e-09	NaN
-2141.9	5.0631e-09	NaN	93.8	6.443e-09	NaN
-2141.6	5.0412e-09	NaN	93.789	6.4697e-09	NaN
-2141.4	5.0193e-09	NaN	93.778	6.4957e-09	NaN
-2141.1	4.9975e-09	NaN	93.766	6.5209e-09	NaN
-2140.9	4.9756e-09	NaN	93.755	6.5453e-09	NaN
-2140.6	4.9537e-09	NaN	93.743	6.569e-09	NaN
-2140.3	4.9319e-09	NaN	93.732	6.592e-09	NaN
-2140.1	4.91e-09	NaN	93.721	6.6143e-09	NaN
-2139.8	4.8882e-09	NaN	93.709	6.6358e-09	NaN
-2139.5	4.8664e-09	NaN	93.698	6.6566e-09	NaN
-2139.3	4.8446e-09	NaN	93.686	6.6767e-09	NaN
-2139	4.8227e-09	NaN	93.675	6.6961e-09	NaN
-2138.8	4.801e-09	NaN	93.663	6.7148e-09	NaN
-2138.5	4.7792e-09	NaN	93.652	6.7328e-09	NaN
-2138.2	4.7574e-09	NaN	93.641	6.7501e-09	NaN
-2138	4.7357e-09	NaN	93.629	6.7667e-09	NaN
-2137.7	4.7139e-09	NaN	93.618	6.7826e-09	NaN
-2137.4	4.6922e-09	NaN	93.606	6.7978e-09	NaN
-2137.2	4.6705e-09	NaN	93.595	6.8124e-09	NaN
-2136.9	4.6488e-09	NaN	93.584	6.8263e-09	NaN
