-2084.8	1.9468e-08	-1.2511	2.2735e-07	1.9674
-2052.2	2.501e-08	-0.56286	2.5093e-07	2.0456
-2019.6	4.8705e-08	0.70876	1.7963e-07	1.8938
-1987	1.1224e-07	1.3727	2.3098e-07	1.727
-1954.5	9.1473e-08	1.6033	3.1199e-07	1.6579
-1921.9	6.2519e-08	1.1799	4.4478e-07	1.711
-1889.3	1.4561e-07	0.93113	5.8444e-07	1.6873
-1856.7	2.0243e-07	1.0769	6.3493e-07	1.7288
-1824.2	1.3605e-07	1.1712	5.9079e-07	1.7875
-1791.6	4.9635e-08	0.91322	8.1964e-07	1.8972
-1759	1.3237e-08	1.2342	1.0554e-06	1.8045
-1726.4	2.0775e-07	1.8051	1.4653e-06	1.8701
-1693.9	9.514e-07	1.7682	2.6638e-06	1.7062
-1661.3	2.8079e-06	1.5015	4.6183e-06	1.6313
-1628.7	1.0011e-05	1.307	9.0001e-06	1.6875
-1596.2	2.2664e-05	1.3599	1.5487e-05	1.69
-1563.6	3.3803e-05	1.5883	2.5199e-05	1.6364
-1531	3.9011e-05	2.0475	4.162e-05	1.636
-1498.4	5.4708e-05	2.7866	6.7554e-05	1.498
-1465.9	0.00013915	-2.788	0.00010679	1.412
-1433.3	0.00035631	-2.3276	0.00017843	1.3738
-1400.7	0.00065134	-1.9996	0.00027905	1.5541
-1368.1	0.00081314	-1.7006	0.00035354	1.5473
-1335.6	0.00069226	-1.361	0.00035528	1.6312
-1303	0.00040464	-0.86654	0.00031826	1.7085
-1270.4	0.00023422	0.0013542	0.00029182	1.7265
-1237.8	0.00037499	0.98602	0.00030686	1.4807
-1205.3	0.00089782	1.556	0.00047204	1.4213
-1172.7	0.0017876	1.9027	0.00086082	1.3609
-1140.1	0.0029301	2.1457	0.0013711	1.3431
-1107.5	0.004142	2.3315	0.0018873	1.3759
-1075	0.0051662	2.4824	0.002308	1.4995
-1042.4	0.0056648	2.6037	0.0025195	1.489
-1009.8	0.0055337	2.7136	0.0025343	1.51
-977.24	0.0046153	2.8385	0.0023883	1.7069
-944.66	0.0032228	3.0062	0.0021512	1.8152
-912.09	0.0018631	-3.0439	0.0019077	1.7656
-879.51	0.00085679	-2.7139	0.0016576	1.5647
-846.94	0.00032431	-2.1414	0.0014405	1.462
-814.36	0.00019579	-1.1316	0.0014063	1.3376
-781.79	0.0003445	-0.32302	0.0017395	1.0854
-749.21	0.00057327	0.089731	0.0025324	0.84247
-716.64	0.00073405	0.31752	0.0034898	0.78867
-684.06	0.00075567	0.44758	0.0042387	0.76582
-651.49	0.00062512	0.49836	0.0044952	0.74689
-618.92	0.000441	0.54627	0.0041272	0.74437
-586.34	0.00024492	0.72284	0.0034186	0.80158
-553.77	0.00014606	1.145	0.0027679	1.0552
-521.19	0.00017955	1.6126	0.0024124	1.174
-488.62	0.00036709	1.902	0.0024691	1.1049
-456.04	0.0006955	2.059	0.0027625	0.70026
-423.47	0.0010007	2.1661	0.0028289	0.8365
-390.89	0.0010435	2.1986	0.0024653	0.75443
-358.32	0.00060437	2.1437	0.0016843	0.85987
-325.75	2.0308e-05	2.6473	0.0010714	2.2136
-293.17	0.0013516	-1.4249	0.0015677	0.31446
-260.6	0.010476	-1.4101	0.0032809	0.089824
-228.02	0.04067	-1.3759	0.0049836	0.034978
-195.45	0.11265	-1.2884	0.004239	0.02145
-162.87	0.25508	-1.1155	0.0071599	0.016498
-130.3	0.47702	-0.85346	0.016601	0.0093285
-97.724	0.71119	-0.55442	0.023222	0.010387
-65.149	0.88011	-0.28144	0.015987	0.013137
-32.575	0.98806	-0.085185	0.0092794	0.0072194
0	1	0	0.0071801	0.0069853
32.575	0.87951	-0.027185	0.016981	0.0081003
65.149	0.70305	-0.16286	0.015718	0.011023
97.724	0.49171	-0.42784	0.019076	0.02054
130.3	0.2651	-0.83115	0.019372	0.027623
162.87	0.10918	-1.3964	0.010329	0.035485
195.45	0.058956	-2.0655	0.0058154	0.054029
228.02	0.063569	-2.4663	0.0072688	0.062667
260.6	0.080841	-2.5952	0.0098112	0.042446
293.17	0.076391	-2.6284	0.009342	0.041413
325.75	0.046523	-2.5689	0.0076242	0.092742
358.32	0.017464	-2.3538	0.0045645	1.2139
390.89	0.0036841	-1.6871	0.002381	0.96993
423.47	0.004675	-0.33143	0.0027161	0.40816
456.04	0.01295	0.074742	0.0032634	0.21264
488.62	0.019635	0.17899	0.0054091	0.15195
521.19	0.020885	0.18086	0.0065338	0.41041
553.77	0.017837	0.10885	0.0059465	0.60865
586.34	0.013644	-0.042419	0.0048258	0.74003
618.92	0.010387	-0.26909	0.0037189	0.79413
651.49	0.0082572	-0.54154	0.002761	0.85213
684.06	0.0069471	-0.8108	0.0021196	0.80443
716.64	0.0057366	-1.0653	0.0017981	0.79366
749.21	0.0045567	-1.3462	0.0016838	1.149
781.79	0.0036322	-1.6548	0.0018601	1.2664
814.36	0.0027827	-1.967	0.0021506	1.3796
846.94	0.0018207	-2.271	0.0022682	1.6632
879.51	0.00085285	-2.5808	0.0022347	1.9289
912.09	0.00024594	-2.9128	0.0021877	1.8435
944.66	2.3867e-05	2.7853	0.0022015	1.4942
977.24	1.0656e-05	0.90469	0.0022411	1.2669
1009.8	1.8551e-05	0.21692	0.0022094	1.2565
1042.4	2.1282e-05	-0.058872	0.0019867	1.3189
1075	6.9039e-06	-0.195	0.0015681	1.2449
1107.5	1.8703e-06	-1.1402	0.0010511	1.234
1140.1	1.0374e-06	-2.8615	0.00062817	1.3175
1172.7	7.1214e-06	2.8521	0.00041167	1.6161
1205.3	5.3968e-06	2.6249	0.00048629	1.9755
1237.8	4.7191e-06	1.9798	0.00078133	2.1025
1270.4	2.9102e-06	1.4485	0.0009074	2.0619
1303	4.5203e-06	1.3477	0.00072545	1.9024
1335.6	2.1546e-06	1.6834	0.00042329	1.7792
1368.1	8.9976e-07	2.1646	0.00022164	1.5753
1400.7	6.3883e-07	-2.7883	0.0001352	1.509
1433.3	1.5748e-06	-1.785	0.00010049	1.4169
1465.9	1.3462e-06	-1.6128	8.5507e-05	1.5141
1498.4	1.8e-06	-1.5872	6.0593e-05	1.6202
1531	5.5592e-07	-0.95349	3.03e-05	1.6119
1563.6	1.2732e-07	0.35487	1.1068e-05	1.4538
1596.2	8.3684e-07	2.1779	6.7456e-06	1.4933
1628.7	7.0375e-07	2.9349	7.6806e-06	1.4446
1661.3	4.5237e-07	-2.6155	5.6558e-06	1.5267
1693.9	1.2407e-07	-1.5342	2.846e-06	1.6066
1726.4	1.7312e-07	0.096005	1.4918e-06	1.6117
1759	3.0461e-08	0.61176	9.0807e-07	1.711
1791.6	8.7767e-08	0.99142	7.1553e-07	1.8987
1824.2	7.7772e-08	1.5282	5.1063e-07	1.9316
1856.7	2.0829e-08	-2.615	4.0309e-07	2.0045
1889.3	1.8748e-08	-2.7262	2.9083e-07	1.869
1921.9	5.5381e-09	2.7989	2.7361e-07	1.7398
1954.5	5.3855e-08	-0.69991	2.8998e-07	1.5986
1987	7.1828e-08	-0.68678	2.3828e-07	1.5719
2019.6	2.8997e-09	0.86258	1.8201e-07	1.6785
2052.2	1.5868e-09	1.9212	1.8566e-07	1.7854
