-3840  1.234091E-10  0  -1.110614E-5  2.504353E-7
-3832.5  1.033309E-10  0  -1.016294E-5  2.135223E-7
-3825  5.601786E-11  0  -7.483118E-6  1.442706E-7
-3817.5  1.584416E-11  0  -3.979901E-6  6.740247E-8
-3810  5.850876E-13  0  -7.648869E-7  5.966888E-9
-3802.5  1.664818E-12  0  1.289992E-6  -2.716871E-8
-3795  3.464807E-12  0  1.86112E-6  -3.222369E-8
-3787.5  1.50697E-12  0  1.227434E-6  -1.938706E-8
-3780  4.483205E-15  0  6.69231E-8  -2.12239E-9
-3772.5  7.943956E-13  0  -8.912394E-7  9.37518E-9
-3765  1.413926E-12  0  -1.18903E-6  1.157574E-8
-3757.5  6.298758E-13  0  -7.936165E-7  6.974357E-9
-3750  1.071796E-15  0  -3.273052E-8  7.132965E-10
-3742.5  3.975982E-13  0  6.305462E-7  -3.112864E-9
-3735  7.308012E-13  0  8.548623E-7  -3.420583E-9
-3727.5  3.359419E-13  0  5.796023E-7  -1.736013E-9
-3720  3.548972E-16  0  1.883645E-8  -2.922998E-10
-3712.5  2.367324E-13  0  -4.865515E-7  -1.971385E-10
-3705  4.43173E-13  0  -6.657118E-7  -8.726487E-10
-3697.5  2.073891E-13  0  -4.553991E-7  -9.108943E-10
-3690  1.434926E-16  0  -1.196825E-8  5.034422E-10
-3682.5  1.56751E-13  0  3.959084E-7  2.750637E-9
-3675  2.968549E-13  0  5.448282E-7  4.14447E-9
-3667.5  1.406175E-13  0  3.749762E-7  3.223E-9
-3660  7.326992E-17  0  8.559784E-9  -3.46273E-12
-3652.5  1.110025E-13  0  -3.331487E-7  -3.795322E-9
-3645  2.120719E-13  0  -4.604776E-7  -5.68279E-9
-3637.5  1.012929E-13  0  -3.18239E-7  -4.106641E-9
-3630  3.971432E-17  0  -6.289489E-9  3.957847E-10
-3622.5  8.269809E-14  0  2.875237E-7  5.309247E-9
-3615  1.589689E-13  0  3.986369E-7  7.586075E-9
-3607.5  7.643068E-14  0  2.764051E-7  5.561281E-9
-3600  2.514045E-17  0  5.012512E-9  1.231415E-10
-3592.5  6.378615E-14  0  -2.524958E-7  -5.660488E-9
-3585  1.232247E-13  0  -3.509353E-7  -8.313373E-9
-3577.5  5.946989E-14  0  -2.437887E-7  -6.079392E-9
-3570  1.36811E-17  0  -3.697574E-9  -9.512716E-11
-3562.5  5.084214E-14  0  2.253977E-7  6.166543E-9
-3555  9.848179E-14  0  3.136915E-7  8.912798E-9
-3547.5  4.76992E-14  0  2.183098E-7  6.326102E-9
-3540  9.41595E-18  0  3.057809E-9  -2.564278E-10
-3532.5  4.137319E-14  0  -2.032822E-7  -7.03785E-9
-3525  8.041029E-14  0  -2.833918E-7  -9.969229E-9
-3517.5  3.909121E-14  0  -1.975846E-7  -7.178526E-9
-3510  7.252591E-18  0  -2.688393E-9  -1.585312E-10
-3502.5  3.421408E-14  0  1.848366E-7  7.036102E-9
-3495  6.667466E-14  0  2.580148E-7  1.014994E-8
-3487.5  3.24382E-14  0  1.799595E-7  7.264872E-9
-3480  3.476135E-18  0  1.864437E-9  -2.880801E-12
-3472.5  2.895846E-14  0  -1.700112E-7  -7.392203E-9
-3465  5.646156E-14  0  -2.37385E-7  -1.04834E-8
-3457.5  2.755211E-14  0  -1.658265E-7  -7.327364E-9
-3450  3.658427E-18  0  -1.880797E-9  3.47892E-10
-3442.5  2.464541E-14  0  1.567796E-7  8.09678E-9
-3435  4.821183E-14  0  2.192786E-7  1.13467E-8
-3427.5  2.358024E-14  0  1.533445E-7  8.105422E-9
-3420  2.626895E-18  0  1.610806E-9  1.794424E-10
-3412.5  2.125927E-14  0  -1.455946E-7  -7.840334E-9
-3405  4.166095E-14  0  -2.037996E-7  -1.125415E-8
-3397.5  2.041658E-14  0  -1.42661E-7  -8.026464E-9
-3390  2.21571E-18  0  -1.488436E-9  -1.642577E-11
-3382.5  1.848996E-14  0  1.357376E-7  8.079264E-9
-3375  3.628443E-14  0  1.90139E-7  1.147063E-8
-3367.5  1.778433E-14  0  1.331116E-7  8.10125E-9
-3360  1.267089E-18  0  1.120138E-9  -1.112681E-10
-3352.5  1.62965E-14  0  -1.273831E-7  -8.368426E-9
-3345  3.198004E-14  0  -1.784403E-7  -1.179355E-8
-3337.5  1.569831E-14  0  -1.250173E-7  -8.305733E-9
-3330  1.266155E-18  0  -1.117857E-9  1.286474E-10
-3322.5  1.439335E-14  0  1.196624E-7  8.61734E-9
-3315  2.828124E-14  0  1.677276E-7  1.219425E-8
-3307.5  1.387614E-14  0  1.174726E-7  8.736298E-9
-3300  6.313112E-19  0  7.604857E-10  2.30158E-10
-3292.5  1.286296E-14  0  -1.13106E-7  -8.366065E-9
-3285  2.524238E-14  0  -1.584238E-7  -1.201147E-8
-3277.5  1.237241E-14  0  -1.109034E-7  -8.534884E-9
-3270  3.118385E-19  0  -5.525865E-10  8.053975E-11
-3262.5  1.155184E-14  0  1.071153E-7  8.840445E-9
-3255  2.261793E-14  0  1.498598E-7  1.264829E-8
-3247.5  1.102342E-14  0  1.045815E-7  9.280738E-9
-3240  5.850688E-19  0  -3.360995E-10  6.870997E-10
-3232.5  1.061908E-14  0  -1.027261E-7  -8.150013E-9
-3225  2.071069E-14  0  -1.434002E-7  -1.212688E-8
-3217.5  1.013629E-14  0  -1.002763E-7  -8.997996E-9
-3210  5.144667E-19  0  -2.369483E-10  -6.76995E-10
-3202.5  9.584523E-15  0  9.758118E-8  7.901649E-9
-3195  1.88308E-14  0  1.367266E-7  1.168943E-8
-3187.5  9.285458E-15  0  9.59863E-8  8.490444E-9
-3180  7.17599E-19  0  8.109635E-10  2.448209E-10
-3172.5  8.620312E-15  0  -9.248952E-8  -8.124064E-9
-3165  1.703852E-14  0  -1.300135E-7  -1.161913E-8
-3157.5  8.415026E-15  0  -9.137311E-8  -8.12284E-9
-3150  6.262093E-19  0  -7.12093E-10  3.451563E-10
