-1536.2	3.0352e-07	NaN	3.5577e-06	1.744
-1535.5	3.0295e-07	NaN	3.5652e-06	1.7407
-1534.7	3.024e-07	NaN	3.5725e-06	1.737
-1534	3.0188e-07	NaN	3.5794e-06	1.733
-1533.2	3.0138e-07	NaN	3.586e-06	1.7288
-1532.5	3.0091e-07	NaN	3.5922e-06	1.7244
-1531.7	3.0047e-07	NaN	3.5981e-06	1.7199
-1531	3.0005e-07	NaN	3.6035e-06	1.7154
-1530.2	2.9965e-07	NaN	3.6085e-06	1.7109
-1529.5	2.9929e-07	NaN	3.613e-06	1.7065
-1528.7	2.9895e-07	NaN	3.617e-06	1.7024
-1528	2.9865e-07	NaN	3.6205e-06	1.6985
-1527.2	2.9837e-07	NaN	3.6235e-06	1.6949
-1526.5	2.9813e-07	NaN	3.626e-06	1.6918
-1525.7	2.9791e-07	NaN	3.6311e-06	1.6886
-1525	2.9772e-07	NaN	3.6326e-06	1.6861
-1524.2	2.9756e-07	NaN	3.6336e-06	1.684
-1523.5	2.9743e-07	NaN	3.6341e-06	1.6823
-1522.7	2.9733e-07	NaN	3.634e-06	1.6812
-1522	2.9727e-07	NaN	3.6334e-06	1.6805
-1521.2	2.9723e-07	NaN	3.6324e-06	1.6804
-1520.5	2.9722e-07	NaN	3.6309e-06	1.6807
-1519.7	2.9723e-07	NaN	3.6292e-06	1.6815
-1519	2.9727e-07	NaN	3.627e-06	1.6828
-1518.2	2.9733e-07	NaN	3.6246e-06	1.6846
-1517.5	2.9741e-07	NaN	3.6222e-06	1.687
-1516.7	2.9751e-07	NaN	3.6199e-06	1.6897
-1516	2.9763e-07	NaN	3.6174e-06	1.6929
-1515.2	2.9777e-07	NaN	3.6152e-06	1.6964
-1514.5	2.9792e-07	NaN	3.6135e-06	1.7002
-1513.7	2.9808e-07	NaN	3.6124e-06	1.7043
-1513	2.9826e-07	NaN	3.612e-06	1.7085
-1512.2	2.9845e-07	NaN	3.6127e-06	1.7128
-1511.5	2.9866e-07	NaN	3.6143e-06	1.7173
-1510.7	2.9887e-07	NaN	3.6172e-06	1.7218
-1509.9	2.991e-07	NaN	3.6214e-06	1.7264
-1509.2	2.9934e-07	NaN	3.6271e-06	1.7309
-1508.4	2.996e-07	NaN	3.6345e-06	1.7353
-1507.7	2.9986e-07	NaN	3.6435e-06	1.7396
-1506.9	3.0013e-07	NaN	3.6544e-06	1.7438
-1506.2	3.0041e-07	NaN	3.6671e-06	1.7477
-1505.4	3.007e-07	NaN	3.6818e-06	1.7513
-1504.7	3.01e-07	NaN	3.6986e-06	1.7546
-1503.9	3.013e-07	NaN	3.7175e-06	1.7575
-1503.2	3.0161e-07	NaN	3.7386e-06	1.7601
-1502.4	3.0193e-07	NaN	3.7619e-06	1.7624
-1501.7	3.0225e-07	NaN	3.7875e-06	1.7643
-1500.9	3.0258e-07	NaN	3.8153e-06	1.7658
-1500.2	3.0291e-07	NaN	3.8454e-06	1.7669
-1499.4	3.0324e-07	NaN	3.8776e-06	1.7676
-1498.7	3.0358e-07	NaN	3.9119e-06	1.768
-1497.9	3.0391e-07	NaN	3.9482e-06	1.768
-1497.2	3.0424e-07	NaN	3.9863e-06	1.7676
-1496.4	3.0457e-07	NaN	4.0263e-06	1.767
-1495.7	3.049e-07	NaN	4.0677e-06	1.7661
-1494.9	3.0522e-07	NaN	4.1107e-06	1.765
-1494.2	3.0553e-07	NaN	4.1548e-06	1.7637
-1493.4	3.0583e-07	NaN	4.2001e-06	1.7623
-1492.7	3.0611e-07	NaN	4.2463e-06	1.7609
-1491.9	3.0639e-07	NaN	4.2932e-06	1.7595
-1491.2	3.0665e-07	NaN	4.3407e-06	1.7581
-1490.4	3.0689e-07	NaN	4.3885e-06	1.7569
-1489.7	3.0711e-07	NaN	4.4367e-06	1.7559
-1488.9	3.0732e-07	NaN	4.485e-06	1.7552
-1488.2	3.0751e-07	NaN	4.5333e-06	1.7548
-1487.4	3.0768e-07	NaN	4.5814e-06	1.7548
-1486.7	3.0783e-07	NaN	4.6291e-06	1.7551
-1485.9	3.0796e-07	NaN	4.6764e-06	1.7558
-1485.2	3.0808e-07	NaN	4.723e-06	1.7569
-1484.4	3.0817e-07	NaN	4.769e-06	1.7583
-1483.7	3.0825e-07	NaN	4.814e-06	1.76
-1482.9	3.083e-07	NaN	4.8582e-06	1.7621
-1482.2	3.0834e-07	NaN	4.9011e-06	1.7645
-1481.4	3.0835e-07	NaN	4.9428e-06	1.7672
-1480.7	3.0835e-07	NaN	4.9833e-06	1.7701
-1479.9	3.0833e-07	NaN	5.0223e-06	1.7733
-1479.2	3.0828e-07	NaN	5.0597e-06	1.7766
-1478.4	3.0822e-07	NaN	5.0955e-06	1.78
-1477.7	3.0814e-07	NaN	5.1296e-06	1.7835
-1476.9	3.0804e-07	NaN	5.1618e-06	1.787
-1476.2	3.0792e-07	NaN	5.1921e-06	1.7906
-1475.4	3.0779e-07	NaN	5.2204e-06	1.794
-1474.7	3.0763e-07	NaN	5.2465e-06	1.7974
-1473.9	3.0747e-07	NaN	5.2705e-06	1.8005
-1473.2	3.0728e-07	NaN	5.2921e-06	1.8033
-1472.4	3.0709e-07	NaN	5.3115e-06	1.8057
-1471.7	3.0689e-07	NaN	5.3284e-06	1.8077
-1470.9	3.0668e-07	NaN	5.3429e-06	1.809
-1470.2	3.0647e-07	NaN	5.3549e-06	1.8097
-1469.4	3.0626e-07	NaN	5.3645e-06	1.8096
-1468.7	3.0606e-07	NaN	5.3716e-06	1.8086
-1467.9	3.0587e-07	NaN	5.3763e-06	1.8069
-1467.2	3.0569e-07	NaN	5.3788e-06	1.8042
-1466.4	3.0552e-07	NaN	5.3789e-06	1.8006
-1465.7	3.0537e-07	NaN	5.3769e-06	1.7962
-1464.9	3.0524e-07	NaN	5.3729e-06	1.7911
-1464.2	3.0513e-07	NaN	5.3668e-06	1.7852
-1463.4	3.0505e-07	NaN	5.3587e-06	1.7787
-1462.7	3.0499e-07	NaN	5.3488e-06	1.7718
-1461.9	3.0496e-07	NaN	5.3371e-06	1.7644
-1461.2	3.0496e-07	NaN	5.3237e-06	1.7568
-1460.4	3.05e-07	NaN	5.3086e-06	1.749
-1459.7	3.0507e-07	NaN	5.2918e-06	1.7412
-1458.9	3.0518e-07	NaN	5.2734e-06	1.7336
-1458.2	3.0534e-07	NaN	5.2536e-06	1.7262
-1457.4	3.0553e-07	NaN	5.2326e-06	1.7193
-1456.7	3.0578e-07	NaN	5.2102e-06	1.713
-1455.9	3.0608e-07	NaN	5.1868e-06	1.7074
-1455.2	3.0643e-07	NaN	5.1622e-06	1.7028
-1454.4	3.0683e-07	NaN	5.1366e-06	1.6992
-1453.7	3.073e-07	NaN	5.1101e-06	1.6967
-1452.9	3.0783e-07	NaN	5.0827e-06	1.6955
-1452.2	3.0842e-07	NaN	5.0545e-06	1.6955
-1451.4	3.0908e-07	NaN	5.0256e-06	1.6969
-1450.7	3.0981e-07	NaN	4.996e-06	1.6996
-1449.9	3.1062e-07	NaN	4.9659e-06	1.7036
-1449.2	3.115e-07	NaN	4.9352e-06	1.7089
-1448.4	3.1247e-07	NaN	4.9043e-06	1.7155
-1447.7	3.1352e-07	NaN	4.8733e-06	1.7231
-1446.9	3.1467e-07	NaN	4.8423e-06	1.7318
-1446.2	3.1591e-07	NaN	4.8116e-06	1.7414
-1445.4	3.1725e-07	NaN	4.781e-06	1.7517
-1444.7	3.187e-07	NaN	4.7507e-06	1.7627
-1443.9	3.2025e-07	NaN	4.7206e-06	1.7742
-1443.2	3.2192e-07	NaN	4.6911e-06	1.786
-1442.4	3.237e-07	NaN	4.6621e-06	1.798
-1441.7	3.256e-07	NaN	4.6337e-06	1.8101
-1440.9	3.2763e-07	NaN	4.6063e-06	1.8223
-1440.2	3.2978e-07	NaN	4.5796e-06	1.8344
-1439.4	3.3205e-07	NaN	4.554e-06	1.8465
-1438.7	3.3445e-07	NaN	4.5291e-06	1.8449
-1437.9	3.3699e-07	NaN	4.5056e-06	1.8516
